X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y
6.9178806550199194,3.046119838769552,-1.168091056476721,1.9450572027402333,-1.0977964507488622,-3.1892162774103845,-2.011176253198263,-0.770855177541647,-4.503995117436027,5.359238838428854,-2.0965605334053277,1.2491888955657036,0.17160977948599082,-1.1017849939149733,0.24453154813653644,6.464330055498078,-0.8123068098949306,-0.8770566250817264,-4.521166123421856,2.850035322328167,1
-6.660676013243011,-2.430225412287818,0.9357421686403256,1.2222987098024398,-2.2868610034960386,0.6910523705583262,3.4597692118418575,3.2816557460682585,0.08817702240800063,-2.321124674131975,0.18148673945982938,-3.050511478570071,-0.5307229455441231,3.7575989131849874,-0.911903723337001,-5.543179612586631,1.9555637728844382,4.073530055999164,2.2626277823888663,-1.794207528526106,0
-1.8466255114608319,2.0291562460383665,-2.890978005480391,3.047572339163417,-0.1278635727277782,1.4411825449627158,0.4386261416213496,0.5338760636142557,-2.034312240138977,-3.100706807964942,-0.6895712797503912,-2.3907167572082644,-1.0427573909287375,5.739068408957252,3.708281057549266,-2.231365585571795,-2.894745700550993,0.5729994657608095,1.5627399728841844,1.4903907004731525,0
1.1037735552843142,-4.423118959857118,-1.7787556991221731,-0.02896585171978494,-0.8906581486411489,0.4905326001195296,-0.8369266849483735,-0.07821788256528395,1.6653772154007036,-1.833901797045828,-1.1235709777449678,1.6421536793641414,0.023316155075889532,-2.253123523242916,3.8624135578762235,-2.27879570128062,2.651092841044643,-0.2327091412772202,5.313991878366758,-4.891170696299898,0
-6.78116000537638,0.14861633261562557,-1.0286044524258018,-2.2584614348664624,3.7444709239136764,2.7486195368285076,-4.6546689993047705,2.8712193477118007,7.455303385195731,-0.719045849513779,0.9168152889370282,1.5401182937879745,0.6938163548196146,3.159981817925162,-0.6257325820248609,-4.0847818022370825,-2.2913159948153843,0.6724507461043647,-2.8393364621099644,0.23269510269710314,0
2.3963558030994285,-0.7432061273443871,0.7682153651132166,0.8234668337428817,-2.1302550204512505,-1.5422819008346071,1.055145897438918,0.5503800531185619,-2.326399739226743,1.486504760530544,-0.041755817559835776,0.6506288003061353,0.13516861036402347,-1.9276065395160256,-0.71652924520306,1.4658534374567807,2.348708978952023,0.35880650923269397,-0.02715351752689643,-0.6492670481934756,1
4.561505859188189,3.800050374422002,-0.40173331411573665,1.1754173905544194,0.3896447728197157,-3.2606147882141343,-1.960307478032925,-2.069055576247287,-3.365725272180234,6.688811735407568,0.97027339386367,-1.291298987520615,-1.14123035083401,0.5284610981495845,-0.8360294597898893,6.629782264934521,-3.354013171287858,0.38240894177067686,-6.501985426941155,3.7337839490921994,1
2.99518844835543,-2.454926795780307,-2.3418010464052736,0.19625177197631583,1.0492464256990672,-0.8947803704253913,0.9099760518124294,-2.6452906954292557,-0.6679689507945479,-3.267056679012645,-1.81495742061432,-1.7162721699754906,0.5678563091534382,-0.5809969155064281,3.3541124617831635,-1.135424330286782,-0.7162009629582622,-1.8241650542064463,5.138271024910791,-1.6018344805880602,1
3.0613132253087416,-5.296197916744025,-1.703661839101774,1.3911705597711153,1.0155493377219802,-1.201730954530431,1.3442135522657481,-4.027781397935138,-0.30344559307114594,-4.046083370665449,0.8453496695408467,-3.6570292437605354,-0.5622565819679712,-1.9206647497498197,5.346851415785424,-2.445989635838997,-1.157352534948691,-1.2314704363538003,6.971500131617572,-5.572952658241634,1
-1.0190140121859153,-3.146588405891353,-0.5850719500556391,-2.1168388544382095,1.7920785139220086,0.7079320536705426,-0.8196744719666844,-0.27398304528304496,3.8174185332404758,-2.5173663100790304,0.6747783671396461,0.7984545935503388,2.1432247929972146,-1.5658353929730306,0.6669650313545852,-2.8271468183500956,0.7667749058786965,-1.0631740852860572,3.0946473228463054,-2.444002416119188,0
1.8810540050011897,-3.316194257551635,0.46643722274069166,-0.7338226674875403,0.4975291679329258,-0.6103153810655555,-2.3137198935330154,-1.0416375468847692,2.5503524986680866,1.6358309317805877,-0.6794566247125472,1.5345382961908083,-0.6169322649537468,-4.202400975643499,1.2833530280473358,0.489593862468278,1.024901940498046,-0.3585571025830284,0.4486378038835596,-4.323017592064725,0
-0.38255718724910415,0.15879067947891268,-1.453992094345644,-0.8775202711151939,1.1022439614213586,1.0159163136849898,-1.7303148954766772,1.5591032908738018,1.967589070496424,-1.7976191116195044,0.839573089665044,2.3476404911729145,-0.3462313450416364,0.3823709045450526,0.3015090401864604,-1.4192273748376676,0.3906858532787679,-1.4573521848609188,0.53370881610749,0.7171342643897407,0
4.816458566517924,-0.42960485943204807,-2.2186681109939577,2.991688437531691,0.4842643921907892,-1.8683452257423023,-1.6891881782275933,0.3601926041909651,-2.1349408320312024,-1.369863623289771,-0.8646136667328437,0.2266678319598308,0.39340229128488935,-0.47703144140668186,2.738617949293693,0.33357735332043015,-1.1578663459404943,-2.262637368983886,0.07643685133540323,-0.6017248080500568,0
4.018778592422753,2.51371282886782,0.997876877967645,2.1059194863501642,-0.9851917047710758,-1.004723908020574,-0.80578431507828,1.462715467489443,-3.0395961380798284,1.0556495747242978,-1.629728495053633,2.37689543672875,-0.36288301607224693,-1.895171921635106,-1.2878010057029319,2.9258081459851795,0.4695201843565786,-1.9464383762541968,-3.597614858640628,1.6700413097404012,0
-3.28615583740741,-1.3636365681829057,-2.60367550163598,-2.1048549058851926,2.457967092099649,1.8075424364384203,-1.6682577247801418,2.702756105666012,4.555453569848974,-4.74272315664884,0.25682636944268994,1.9257114138196383,-1.250928831237746,2.110885356269974,0.3309187245313736,-5.0810252631248725,0.4517586205810621,-1.4737137788319132,2.73950381948535,0.5250362749807522,0
-3.507921059687175,-0.46414379870298794,-2.7474019392790576,-1.4521085237607467,0.9032713587969782,3.712828073344045,-0.2697722028425614,-0.37693651458416033,2.8942642238925353,-4.3241868020982315,1.2495561210670934,0.7592848932188553,0.02717521157146911,2.711736373703137,3.57008144060576,-3.662177450574674,-0.237286860000409,-0.3639338290927878,5.359445686772791,-0.5570682901185566,0
0.4778449136776551,-1.282944812004941,-2.543788178525035,-1.7682603434697581,3.117802020292614,-2.2434146097622274,0.2883603764722025,-1.370510825221781,1.1016709333718824,-1.6741377609288461,-0.2582773307633268,-3.0075758498881884,1.2257859107504705,2.106842513243766,-0.3197351738726302,-1.4862648801947478,-2.221254684327953,-0.9054326027464192,1.6165516950039274,2.021821727459664,1
10.71166679536331,-3.5146290753323273,-2.8725565233691626,4.168239077362551,-3.745150324719814,-4.763126258033233,1.4713687692558954,-4.042933953690167,-7.405550510538339,2.1947260367584773,-1.5035138203407683,-1.8214573126913385,0.059124458659190464,-3.6445328173624993,6.319920481406008,4.370280108469472,1.6601403714935845,-0.3818725999227328,5.056348978550046,-4.066839832165705,1
0.41739975372408983,2.797525344102977,-3.4737905544170777,0.9607093731986223,-0.6524058002085749,2.3781788625379634,0.1104745210145941,1.872768460010878,-1.744241602386733,-4.488967506389704,0.12583253988141938,2.5059233266614003,0.1022554476525091,3.325685448897565,2.548465814620865,-1.4445371811062868,0.4996407927847113,-2.1511545783794936,3.178393293677205,3.2272354433360126,0
6.731524231106604,0.2691940603357701,-0.33345201162636295,1.277630015825824,-2.7312248356309916,0.8795170061286437,1.577376344749759,-2.536740765682441,-4.2458177852067465,-1.8462755278127565,0.4705131845112137,3.124346626918621,0.9600957744097588,-4.571919697178805,3.5028039395965407,3.1199191913969533,2.7920375620104037,-3.234000024097919,4.8609336756212995,-1.5339886880243883,1
4.085438848237936,-0.3642332465236131,-1.6225823593135624,-2.191918948789454,-3.539437091132348,-3.0970374470247277,1.506104174964669,-0.44127789696291186,-3.2835229412945752,5.446549849803711,-0.43461833930122773,1.6700578193105498,0.23637278873765324,-1.2511422585401786,-1.3061667323313355,4.550594652751094,4.705029508554051,1.7178228400239228,1.3748806993539762,2.295999959777708,0
-8.426478024802726,-1.2914242552813842,0.6709975891923481,-3.705192509357324,5.806416036235282,-0.3489219062795208,0.23586706769048704,1.136734651067374,6.524122877320661,-2.753406282425634,-1.9633199236454308,-4.988323031275525,-2.110390125557312,4.741070223592705,-5.019620019051126,-6.046460272880967,-4.099512149036032,1.2319697076814278,-2.1742800518353023,2.360297678211175,1
-3.721948455112666,-2.0902523283260113,-1.1763075222676003,-2.584591380422018,1.9774118076003555,2.6533759801368433,-3.238883603669824,-0.6167085812949924,6.064757008581109,-0.014864382642143403,-1.5920070739817436,1.4702415838925418,0.8227338814799561,0.018840561337636896,2.325376284176706,-2.2782521699293627,-0.537487262282033,0.7441022768235515,1.6277895785757894,-2.957239957604825,0
-1.7556879324038288,-2.2214523062573206,-3.858432950381863,-2.9236049627257277,-0.3496410756358404,0.022945871603049728,2.2075971496870537,-1.3490487096907988,0.7153247166583356,-1.57855644452764,-0.65009335407427,-1.6473013734376722,-0.1416634309310649,3.202587819925405,1.9800009527713414,-2.244020252855041,1.558319235721513,1.537299856231353,6.86642511677858,0.8859828962386915,0
2.875236112830209,3.27370028559635,-1.6733957704632998,2.8983695233080167,-1.2853436811111916,-0.12278161621842454,-0.5718958593817729,0.3572567746240539,-3.9113887001699634,0.5280909381242642,-1.3174970413033222,0.5675641016696735,2.0596146583615433,1.860523679326734,2.0198063033892213,2.347878270712013,-1.1705397594799445,-0.7020379389872746,-1.3438952137008406,2.3430857960597504,0
-1.4324734427397474,0.04537280390923093,0.5954564039962698,-0.2528369676457125,-0.7214046570958964,-0.6459920148704801,1.860228695805674,2.328291480690001,-0.7399723987445722,-1.11434021147993,-0.3149191942238485,-0.2184311085370545,0.7505834196543675,1.0811210317575943,-2.753718968271095,-1.5053118111563304,1.623968685011741,0.4441860959969999,-0.15466065081479968,1.687437678360359,0
0.17371308584537573,-0.3578611471235441,-0.6132525390212978,-1.392635002146211,-1.3058973053711014,1.672454826787707,0.151690475889934,0.12868497498900766,0.5707279481949049,-0.6618332974575307,-0.16559896538740523,2.865449786175721,0.9643442819929052,-1.2416534171538383,0.9682195674113373,0.022076988988401214,2.7149936450223735,-0.44901418369754365,2.9473703741657644,-0.5473039621586188,0
-2.9171872590977332,-0.43973852682334447,3.2026158500127218,-3.22012164748245,3.108985020313908,2.2114879955416185,-2.9305267151177095,1.173358020791187,6.367580705479462,-0.4914553000278046,-1.0546042364379271,3.5014721067279115,-0.5971668949402412,-3.6890004805597187,-3.5320216620919234,-1.2893456405704726,0.10311712522730576,-1.843108463979477,-3.2125418849992258,-1.29822756693734,1
-4.083916022240371,-3.3101249730629476,3.1825494922110202,-1.8943654398065268,3.5556585760842863,-0.4228209196053725,-3.977105065166749,0.8700893161081102,7.244739363673222,2.6928301001119186,0.4770585706999715,-0.31000412356988205,0.23411078594130666,-2.675609311562551,-2.906068936111235,-2.000050687937505,-1.690608271340074,1.2986632315001692,-5.22203365960344,-4.141252435468733,0
2.117116283888802,1.6627476532431007,-0.7286948963386135,-0.1280160990650424,-0.7904242853928224,-3.3952374493007094,-0.15723819492066615,-1.6262574551441438,-2.7022555732377076,6.647696260628554,1.1618730204117098,-2.3087363014332825,-0.5878984408087502,1.5185200572769226,-1.200706963050204,4.774570866069395,-1.282723814620194,2.529772493963503,-3.7667530025293594,2.89253178568992,1
1.2039724453987541,-1.7031021389833394,-1.60608133048752,1.8821907337121369,-0.41952271550298526,-1.7628106931425602,0.04322040613429201,0.8446852832140117,-1.282488479288083,-0.6932882358415696,0.4198500052904942,-1.4307151658006374,0.948380901917622,1.0444322767473717,1.5345010480271908,-1.2790464979692124,-0.041128917717420554,0.43492704203841936,1.0452408434111051,-1.030624452660565,0
2.988325121568016,1.7218862086962208,0.14465230953314157,0.4956475480136079,-1.6010743687853597,1.2544639198715246,0.5064268242738934,-0.09820796739108795,-2.2212652731382025,-1.0613194717680252,0.19734174448278907,3.1145028357287288,2.6787506407861885,-2.0481535127847934,0.7568385388762978,1.8968773219711104,1.8501819275860638,-2.1237220771208114,1.2897547387626835,0.6919715993957722,1
-3.226903351137736,-1.7585548537333442,-0.09447069611388814,-1.142577414370401,3.4536116319953365,0.07055400448944282,-0.5815369991376673,1.187484521478558,3.835143765224708,-3.678729032656661,-1.071475381251863,-1.569832243390255,-0.2950921772303485,1.3172339277545362,-1.4182015643198533,-4.443781747628028,-1.8210877175118623,-0.9071556228977622,0.105427167532632,-0.23516002425999136,1
0.15542767868848284,0.5594087076049803,-2.7247725312349993,0.10284501052225758,0.15311219337887128,-2.1278885727169694,0.8321484323558137,-0.6889686660269271,-1.8358296569796824,1.3170874717027128,-0.1625722880866961,-3.165592399737657,1.968294249091955,4.024270933885752,0.5351555980014533,0.446126578365706,-1.579788514410452,1.597309892791531,0.33390881386437954,2.7871012701157243,1
0.5586155590065526,1.4613172019449066,-3.2329067094104085,0.003980961693712093,1.2986473358225716,-3.948910060641779,0.6452599091739233,-0.5701406009124008,-2.3726089454159434,2.4426672551948343,1.545496316217659,-4.741773911295908,0.6513601571908274,5.558729428662634,-1.014069746247039,1.1297702688819302,-3.1692257129758916,1.7325870342931657,-1.9354894118210693,5.135933565675379,1
2.5318168131234073,1.3030701288780602,0.20775827676654246,0.6333524405087341,-2.417671326777539,-3.4229817910966394,0.5564517185191065,-2.732004930636691,-3.9432384871419686,8.5041012273238,-0.7296417091929317,-2.8631388080703966,0.15940009432531632,0.5842521389212401,-0.35945276354738415,6.140634557693481,-0.724225636090209,3.8717899401080005,-3.5840855274510957,1.2985215464123772,1
0.7150029762853141,-5.042770315594628,-2.0280057607696618,-0.8434675626722798,-1.127764635795037,-2.5782299959176713,1.4403813424428704,0.25416414325372827,0.14979348296360095,-0.2809134634983663,1.7171793040428482,-1.4172159481523523,-0.7760883862114517,-0.3094674325153688,1.0070210814310894,-2.239907336189614,2.971409011526614,1.5670684000744153,4.738185642292931,-2.531928460391042,0
-1.652936591710644,1.1685528541913022,0.7699772347334661,1.9757653381260443,-0.4940915613826107,0.26942754203950625,1.082172845419397,2.9194011815024803,-1.3160936183576688,-2.3749379383652873,-2.1295037921648787,-0.3919573879776057,-0.0019802023858519805,1.8947531620835538,-1.48163426243099,-2.083039065341791,-0.01769367082486628,-0.09693289104997538,-1.3420470460513325,1.254042211549078,0
4.728629310090878,3.9749609168047177,1.8183727693843836,-0.3350223215857452,-0.11868044265444279,-1.684896687108558,-3.1472391077727297,1.0645586272278527,-1.3142593893155554,5.792275534985719,-1.1246210744976521,4.4061665113157185,-2.7942210258582127,-3.5089757672291872,-3.84869436927978,6.404002540314752,0.4380938490549824,-1.7804313025039162,-7.768438357527797,3.4360564678536525,1
